EVENT_ID,STATE,YEAR,MONTH_NAME,EVENT_TYPE,INJURIES_DIRECT,DEATHS_DIRECT
5707187,OHIO,1999,July     ,Heat,0,13
5707219,KENTUCKY,1999,July     ,Heat,0,1
5708264,GEORGIA,1999,July     ,Heat,0,2
5708032,ILLINOIS,1999,July     ,Heat,0,2
5707037,ILLINOIS,1999,July     ,Heat,0,1
5707034,ILLINOIS,1999,July     ,Heat,0,1
5712048,SOUTH CAROLINA,1999,July     ,Heat,15,0
5712049,NORTH CAROLINA,1999,July     ,Heat,15,1
5706676,WYOMING,1999,July     ,Lightning,1,0
5713241,IDAHO,1999,July     ,Thunderstorm Wind,3,0
5716083,ILLINOIS,1999,July     ,Heat,0,12
5716085,ILLINOIS,1999,July     ,Heat,0,1
5707867,COLORADO,1999,July     ,Lightning,2,1
5710116,FLORIDA,1999,July     ,Lightning,3,0
5712127,MISSOURI,1999,July     ,Heat,0,1
5712113,MISSOURI,1999,July     ,Heat,0,1
5712109,MISSOURI,1999,July     ,Heat,0,3
5712106,MISSOURI,1999,July     ,Heat,0,1
5715592,DELAWARE,1999,July     ,Heat,4,0
5715589,MARYLAND,1999,July     ,Heat,5,0
5715587,MARYLAND,1999,July     ,Heat,3,0
5715586,MARYLAND,1999,July     ,Heat,4,0
5715615,PENNSYLVANIA,1999,July     ,Heat,0,3
5715611,PENNSYLVANIA,1999,July     ,Heat,0,1
5715590,DELAWARE,1999,July     ,Heat,3,0
5715591,DELAWARE,1999,July     ,Heat,3,0
5715588,MARYLAND,1999,July     ,Heat,5,0
5715585,MARYLAND,1999,July     ,Heat,3,0
5715647,MINNESOTA,1999,July     ,Heat,0,1
5711316,WISCONSIN,1999,July     ,Heat,0,1
5711315,WISCONSIN,1999,July     ,Heat,0,1
5711314,WISCONSIN,1999,July     ,Heat,0,1
5719281,NORTH CAROLINA,1999,July     ,Heat,0,1
5711374,WISCONSIN,1999,July     ,Lightning,1,0
5711375,WISCONSIN,1999,July     ,Lightning,1,0
5708074,MICHIGAN,1999,July     ,Lightning,1,1
5713083,SOUTH CAROLINA,1999,July     ,Heat,0,1
5710842,ARKANSAS,1999,July     ,Heat,0,1
5711925,ALABAMA,1999,July     ,Lightning,1,0
5716014,COLORADO,1999,July     ,Lightning,3,0
5708726,LOUISIANA,1999,July     ,Lightning,0,2
5708725,LOUISIANA,1999,July     ,Lightning,0,1
5719479,VIRGINIA,1999,July     ,Thunderstorm Wind,1,0
5708174,MICHIGAN,1999,July     ,Hail,2,0
5711843,TENNESSEE,1999,July     ,Lightning,1,0
5719206,NORTH CAROLINA,1999,July     ,Lightning,0,1
5704140,WYOMING,1999,July     ,Lightning,0,2
5710733,ARKANSAS,1999,July     ,Tornado,26,0
5707868,COLORADO,1999,July     ,Thunderstorm Wind,10,0
5712043,NORTH CAROLINA,1999,July     ,Lightning,0,2
5711866,OHIO,1999,July     ,Thunderstorm Wind,0,3
5715871,NEW HAMPSHIRE,1999,July     ,Lightning,1,0
5715870,NEW HAMPSHIRE,1999,July     ,Lightning,2,0
5707289,CALIFORNIA,1999,July     ,Wildfire,2,0
5719280,NORTH CAROLINA,1999,July     ,Heat,0,1
5719279,NORTH CAROLINA,1999,July     ,Lightning,1,0
5711614,MINNESOTA,1999,July     ,Thunderstorm Wind,3,0
5711736,ARIZONA,1999,July     ,Thunderstorm Wind,2,0
5715742,WISCONSIN,1999,July     ,Flash Flood,1,0
5711926,FLORIDA,1999,July     ,Lightning,2,0
5711031,ARKANSAS,1999,July     ,Heat,0,2
5710738,ARKANSAS,1999,July     ,Thunderstorm Wind,2,0
5713105,SOUTH CAROLINA,1999,July     ,Heat,0,1
5724608,COLORADO,1999,July     ,Lightning,1,0
5710841,ARKANSAS,1999,July     ,Heat,0,1
5715079,OKLAHOMA,1999,July     ,Heat,1,0
5715131,OKLAHOMA,1999,July     ,Heat,0,5
5712351,NORTH CAROLINA,1999,July     ,Lightning,3,0
5707410,LOUISIANA,1999,July     ,Heat,0,1
5715524,ARIZONA,1999,July     ,Lightning,1,0
5711749,ARIZONA,1999,July     ,Lightning,1,0
5713099,SOUTH CAROLINA,1999,July     ,Heat,0,1
5711746,ARIZONA,1999,July     ,Lightning,1,1
5712303,NEBRASKA,1999,July     ,Heat,0,1
5710843,ARKANSAS,1999,July     ,Heat,0,1
5712305,IOWA,1999,July     ,Heat,10,0
5707164,ILLINOIS,1999,July     ,Heat,0,1
5707580,WISCONSIN,1999,July     ,Heat,0,1
5707594,MINNESOTA,1999,July     ,Heat,0,1
5710095,MISSOURI,1999,July     ,Thunderstorm Wind,1,0
5710168,ILLINOIS,1999,July     ,Heat,0,3
5713100,SOUTH CAROLINA,1999,July     ,Heat,0,1
5710162,ILLINOIS,1999,July     ,Heat,0,93
5710166,ILLINOIS,1999,July     ,Heat,0,3
5712070,OHIO,1999,July     ,Tornado,4,0
5710073,KENTUCKY,1999,July     ,Thunderstorm Wind,3,0
5710515,VIRGINIA,1999,July     ,Thunderstorm Wind,0,1
5713101,SOUTH CAROLINA,1999,July     ,Heat,0,1
5714130,TEXAS,1999,July     ,Heat,0,1
5710003,WISCONSIN,1999,July     ,Heat,0,4
5710002,WISCONSIN,1999,July     ,Heat,0,1
5710000,WISCONSIN,1999,July     ,Heat,0,1
5710008,WISCONSIN,1999,July     ,Heat,0,1
5710862,WISCONSIN,1999,July     ,Heat,0,1
5715076,OKLAHOMA,1999,July     ,Heat,0,3
5713102,SOUTH CAROLINA,1999,July     ,Heat,0,1
5713009,NEW YORK,1999,July     ,Hail,3,0
5710551,ALABAMA,1999,July     ,Heat,0,1
5714537,ARKANSAS,1999,July     ,Heat,0,1
5707576,WISCONSIN,1999,July     ,Lightning,0,1
5711728,WISCONSIN,1999,July     ,Thunderstorm Wind,2,0
5711202,WISCONSIN,1999,July     ,Thunderstorm Wind,0,2
5714538,ARKANSAS,1999,July     ,Heat,0,1
5713094,SOUTH CAROLINA,1999,July     ,Thunderstorm Wind,1,0
5713103,SOUTH CAROLINA,1999,July     ,Heat,0,1
5713104,SOUTH CAROLINA,1999,July     ,Heat,0,1
5706644,MICHIGAN,1999,July     ,Lightning,1,0
5708506,WEST VIRGINIA,1999,July     ,Thunderstorm Wind,2,0
5711663,NEW YORK,1999,July     ,Thunderstorm Wind,12,0
5711665,NEW YORK,1999,July     ,Thunderstorm Wind,4,0
5712385,OHIO,1999,July     ,Thunderstorm Wind,0,1
5712279,OHIO,1999,July     ,Thunderstorm Wind,2,0
5711444,FLORIDA,1999,July     ,Lightning,1,0
5711810,VIRGINIA,1999,July     ,Thunderstorm Wind,1,0
5707186,OHIO,1999,July     ,Lightning,1,0
5704102,NEW MEXICO,1999,July     ,Heavy Rain,4,1
5710844,ARKANSAS,1999,July     ,Heat,0,1
5714064,GEORGIA,1999,August   ,Heat,3,0
5714063,GEORGIA,1999,August   ,Heat,0,1
5719344,PENNSYLVANIA,1999,August   ,Heat,0,5
5719505,TEXAS,1999,August   ,Heat,0,3
5716720,MISSOURI,1999,August   ,Heat,0,2
5711278,SOUTH CAROLINA,1999,August   ,Heat,0,6
5711277,SOUTH CAROLINA,1999,August   ,Heat,0,2
5711276,SOUTH CAROLINA,1999,August   ,Heat,0,1
5714131,TEXAS,1999,August   ,Heat,0,2
5711191,SOUTH CAROLINA,1999,August   ,Heat,0,1
5714348,GEORGIA,1999,August   ,Heat,0,1
5718366,TEXAS,1999,August   ,Heat,0,6
5714105,ALABAMA,1999,August   ,Heat,0,1
5718447,ALABAMA,1999,August   ,Heat,0,1
5714145,NORTH CAROLINA,1999,August   ,Heat,1,0
5718999,ARKANSAS,1999,August   ,Heat,0,2
5714272,SOUTH CAROLINA,1999,August   ,Heat,0,1
5719487,FLORIDA,1999,August   ,Lightning,0,1
5717389,VIRGINIA,1999,August   ,Lightning,2,0
5711190,SOUTH CAROLINA,1999,August   ,Heat,0,1
5714273,SOUTH CAROLINA,1999,August   ,Heat,0,1
5718276,NORTH CAROLINA,1999,August   ,Heat,0,1
5714099,FLORIDA,1999,August   ,Lightning,1,1
5710171,FLORIDA,1999,August   ,Lightning,1,0
5710172,FLORIDA,1999,August   ,Lightning,1,0
5719171,FLORIDA,1999,August   ,Thunderstorm Wind,2,0
5714901,LOUISIANA,1999,August   ,Lightning,1,0
5714093,LOUISIANA,1999,August   ,Lightning,1,0
5714327,WASHINGTON,1999,August   ,Lightning,2,0
5718206,NEVADA,1999,August   ,Lightning,1,0
5714132,TEXAS,1999,August   ,Heat,0,1
5719590,FLORIDA,1999,August   ,Lightning,1,0
5711153,WYOMING,1999,August   ,Lightning,2,0
5714483,NEW HAMPSHIRE,1999,August   ,Lightning,2,0
5716327,MISSOURI,1999,August   ,Heat,0,1
5714632,NEBRASKA,1999,August   ,Flash Flood,0,1
5718524,COLORADO,1999,August   ,Lightning,2,1
5719000,ARKANSAS,1999,August   ,Heat,0,1
5716412,WASHINGTON,1999,August   ,Lightning,6,0
5714903,LOUISIANA,1999,August   ,Heat,0,1
5714351,GEORGIA,1999,August   ,Heat,0,1
5717681,NEW YORK,1999,August   ,Tornado,1,0
5714097,GEORGIA,1999,August   ,Lightning,0,1
5714533,ARKANSAS,1999,August   ,Lightning,0,1
5714156,NORTH CAROLINA,1999,August   ,Lightning,2,1
5715056,TEXAS,1999,August   ,Heat,0,1
5716503,OKLAHOMA,1999,August   ,Lightning,1,0
5713492,OREGON,1999,August   ,Hail,1,0
5712230,KANSAS,1999,August   ,Lightning,0,1
5703912,UTAH,1999,August   ,Tornado,80,1
5712141,MISSOURI,1999,August   ,Thunderstorm Wind,2,0
5719764,SOUTH DAKOTA,1999,August   ,Lightning,1,0
5715057,TEXAS,1999,August   ,Heat,0,1
5714690,FLORIDA,1999,August   ,Lightning,0,1
5718405,ILLINOIS,1999,August   ,Thunderstorm Wind,1,0
5712207,MISSOURI,1999,August   ,Thunderstorm Wind,2,0
5714469,GEORGIA,1999,August   ,Thunderstorm Wind,4,0
5713658,PENNSYLVANIA,1999,August   ,Thunderstorm Wind,1,1
5713659,PENNSYLVANIA,1999,August   ,Lightning,1,0
5714157,NORTH CAROLINA,1999,August   ,Lightning,1,0
5717855,NEW JERSEY,1999,August   ,Lightning,6,1
5723854,LOUISIANA,1999,August   ,Heat,2,0
5714213,TEXAS,1999,August   ,Heat,0,1
5718277,NORTH CAROLINA,1999,August   ,Lightning,1,0
5718851,MISSISSIPPI,1999,August   ,Thunderstorm Wind,2,0
5718381,FLORIDA,1999,August   ,Lightning,1,0
5718985,MARYLAND,1999,August   ,Thunderstorm Wind,1,0
5719542,MONTANA,1999,August   ,Tornado,3,0
5718895,MARYLAND,1999,August   ,Lightning,1,0
5715719,ARIZONA,1999,August   ,Thunderstorm Wind,2,0
5718764,LOUISIANA,1999,August   ,Thunderstorm Wind,0,1
5718762,LOUISIANA,1999,August   ,Thunderstorm Wind,0,1
5718278,NORTH CAROLINA,1999,August   ,Lightning,5,0
5719488,FLORIDA,1999,August   ,Lightning,1,0
5714288,ILLINOIS,1999,August   ,Heat,0,1
5714289,ILLINOIS,1999,August   ,Heat,0,1
5714214,TEXAS,1999,August   ,Heat,0,1
5715059,OKLAHOMA,1999,August   ,Heat,0,2
5719585,FLORIDA,1999,August   ,Lightning,1,0
5713418,NEW HAMPSHIRE,1999,August   ,Lightning,2,0
5714622,SOUTH CAROLINA,1999,August   ,Lightning,1,0
5713606,COLORADO,1999,August   ,Lightning,8,0
5713878,PENNSYLVANIA,1999,August   ,Flash Flood,1,0
5717996,NEW JERSEY,1999,August   ,Tornado,1,0
5711416,GEORGIA,1999,August   ,Thunderstorm Wind,1,0
5716234,CALIFORNIA,1999,August   ,Wildfire,2,0
5716235,CALIFORNIA,1999,August   ,Wildfire,3,0
5711548,SOUTH CAROLINA,1999,August   ,Lightning,1,0
5719304,PUERTO RICO,1999,August   ,Heavy Rain,0,1
5711549,GEORGIA,1999,August   ,Lightning,2,0
5714338,CALIFORNIA,1999,August   ,Wildfire,3,0
5719308,PUERTO RICO,1999,August   ,Flash Flood,1,0
5714341,CALIFORNIA,1999,August   ,Wildfire,1,0
5714340,CALIFORNIA,1999,August   ,Wildfire,1,0
5714611,MAINE,1999,August   ,Lightning,1,0
5718743,MISSISSIPPI,1999,August   ,Lightning,0,1
5716108,FLORIDA,1999,August   ,Lightning,1,0
5709102,CALIFORNIA,1999,August   ,Strong Wind,1,0
5716237,CALIFORNIA,1999,August   ,Wildfire,1,0
5716236,CALIFORNIA,1999,August   ,Wildfire,6,0
5714066,NEBRASKA,1999,August   ,Flash Flood,2,0
5717839,DELAWARE,1999,August   ,Rip Current,4,0
5714286,INDIANA,1999,August   ,Rip Current,0,1
5716192,FLORIDA,1999,August   ,Hurricane (Typhoon),0,1
5719297,OREGON,1999,August   ,Lightning,1,0
5715812,ARIZONA,1999,August   ,Thunderstorm Wind,4,0
5715888,ARIZONA,1999,August   ,Lightning,1,0
5715814,ARIZONA,1999,August   ,Lightning,1,0
5715887,ARIZONA,1999,August   ,Lightning,1,0
5719307,PUERTO RICO,1999,August   ,Lightning,2,0
5719619,TEXAS,1999,August   ,Thunderstorm Wind,0,1
5716978,CALIFORNIA,1999,September,Wildfire,3,0
5716732,CALIFORNIA,1999,September,Wildfire,7,0
5716985,CALIFORNIA,1999,September,Wildfire,3,0
5716742,UTAH,1999,September,Tornado,1,0
5721942,VIRGINIA,1999,September,Tornado,6,0
5718189,MARYLAND,1999,September,Heavy Rain,1,0
5717134,VIRGINIA,1999,September,Flash Flood,1,0
5716198,FLORIDA,1999,September,Lightning,1,0
5717075,FLORIDA,1999,September,Lightning,1,0
5718604,KANSAS,1999,September,Hail,1,0
5718712,OKLAHOMA,1999,September,Lightning,2,0
5718689,NEW MEXICO,1999,September,Lightning,1,0
5718148,ARIZONA,1999,September,Thunderstorm Wind,2,0
5718151,ARIZONA,1999,September,Lightning,1,0
5717552,NORTH CAROLINA,1999,September,Hurricane (Typhoon),0,1
5717550,NORTH CAROLINA,1999,September,Hurricane (Typhoon),0,1
5717549,NORTH CAROLINA,1999,September,Hurricane (Typhoon),0,1
5717544,NORTH CAROLINA,1999,September,Hurricane (Typhoon),0,2
5717545,NORTH CAROLINA,1999,September,Hurricane (Typhoon),0,3
5717554,NORTH CAROLINA,1999,September,Hurricane (Typhoon),0,5
5719991,VIRGINIA,1999,September,Hurricane (Typhoon),0,1
5718455,NORTH CAROLINA,1999,September,Flash Flood,1,1
5723388,ARIZONA,1999,September,Hail,2,0
5716775,NORTH CAROLINA,1999,September,High Wind,1,0
5720261,NORTH CAROLINA,1999,September,Flash Flood,0,1
5724332,NORTH CAROLINA,1999,September,Flash Flood,0,8
5724340,NORTH CAROLINA,1999,September,Flash Flood,0,2
5724337,NORTH CAROLINA,1999,September,Flash Flood,0,4
5724336,NORTH CAROLINA,1999,September,Flash Flood,0,3
5724334,NORTH CAROLINA,1999,September,Flash Flood,0,2
5717597,SOUTH CAROLINA,1999,September,High Wind,1,0
5717495,VIRGINIA,1999,September,High Wind,1,1
5720138,VIRGINIA,1999,September,Flash Flood,0,1
5724343,NORTH CAROLINA,1999,September,Flash Flood,0,2
5722643,DELAWARE,1999,September,Flash Flood,1,2
5722765,NEW JERSEY,1999,September,Flash Flood,0,1
5722760,NEW JERSEY,1999,September,Flash Flood,5,0
5716696,MARYLAND,1999,September,Flash Flood,15,0
5716583,VIRGINIA,1999,September,Tropical Storm,0,1
5716806,MARYLAND,1999,September,Flash Flood,1,0
5722631,MARYLAND,1999,September,Flash Flood,1,0
5722634,MARYLAND,1999,September,Flash Flood,2,0
5722644,DELAWARE,1999,September,Flash Flood,1,0
5722632,MARYLAND,1999,September,Flash Flood,2,0
5722761,NEW JERSEY,1999,September,Flash Flood,72,0
5722752,PENNSYLVANIA,1999,September,Flash Flood,0,1
5722747,PENNSYLVANIA,1999,September,Flash Flood,14,1
5722744,PENNSYLVANIA,1999,September,Flash Flood,15,0
5722750,PENNSYLVANIA,1999,September,Flash Flood,8,3
5722746,PENNSYLVANIA,1999,September,Flash Flood,1,1
5724739,NEW JERSEY,1999,September,Flash Flood,0,1
5724740,NEW JERSEY,1999,September,Flash Flood,0,2
5722766,NEW JERSEY,1999,September,Flash Flood,100,2
5722763,NEW JERSEY,1999,September,Flash Flood,6,0
5722759,NEW JERSEY,1999,September,Flash Flood,3,0
5724745,NEW YORK,1999,September,Flash Flood,0,1
5724755,CONNECTICUT,1999,September,Flash Flood,0,1
5722846,NEW JERSEY,1999,September,High Wind,2,0
5718031,NEW YORK,1999,September,Flash Flood,0,1
5721374,VERMONT,1999,September,High Wind,0,1
5717715,ALABAMA,1999,September,Rip Current,1,1
5718270,ARIZONA,1999,September,Thunderstorm Wind,2,0
5719061,OKLAHOMA,1999,September,Lightning,2,0
5722913,NEW YORK,1999,September,Lightning,0,1
5717912,OREGON,1999,September,High Wind,33,0
5717911,OREGON,1999,September,High Wind,0,8
5719026,WYOMING,1999,September,High Wind,1,0
5719236,TEXAS,1999,September,Lightning,6,0
5718944,WASHINGTON,1999,September,Dust Storm,4,0
5716986,CALIFORNIA,1999,September,Wildfire,1,0
5719031,WYOMING,1999,September,Winter Storm,1,1
5716989,CALIFORNIA,1999,September,Wildfire,6,0
5718649,INDIANA,1999,September,Tornado,1,0
5717685,OHIO,1999,September,Lightning,1,0
5718904,GEORGIA,1999,September,Thunderstorm Wind,1,0
5718389,SOUTH CAROLINA,1999,September,Tornado,6,0
5716572,WEST VIRGINIA,1999,September,Thunderstorm Wind,1,0
5723094,CALIFORNIA,1999,October  ,Wildfire,10,1
5716671,CALIFORNIA,1999,October  ,Wildfire,22,0
5716672,CALIFORNIA,1999,October  ,Wildfire,4,0
5723425,CALIFORNIA,1999,October  ,High Surf,1,0
5717727,TEXAS,1999,October  ,Lightning,1,0
5723166,CALIFORNIA,1999,October  ,Wildfire,1,0
5723167,CALIFORNIA,1999,October  ,Rip Current,12,1
5716951,FLORIDA,1999,October  ,Rip Current,2,0
5716952,FLORIDA,1999,October  ,Rip Current,0,1
5716967,FLORIDA,1999,October  ,Rip Current,0,1
5723254,MICHIGAN,1999,October  ,Lightning,2,0
5723170,OHIO,1999,October  ,Thunderstorm Wind,0,1
5722404,OHIO,1999,October  ,Thunderstorm Wind,2,0
5722803,OHIO,1999,October  ,Tornado,6,0
5722114,OHIO,1999,October  ,Thunderstorm Wind,6,0
5717366,NEW JERSEY,1999,October  ,Strong Wind,1,1
5716956,FLORIDA,1999,October  ,Hurricane (Typhoon),4,0
5717365,NEW YORK,1999,October  ,Strong Wind,1,0
5716959,FLORIDA,1999,October  ,Tornado,1,0
5716675,CALIFORNIA,1999,October  ,Wildfire,5,0
5716963,FLORIDA,1999,October  ,Tornado,3,0
5716673,CALIFORNIA,1999,October  ,Wildfire,4,0
5716676,CALIFORNIA,1999,October  ,Wildfire,7,0
5716674,CALIFORNIA,1999,October  ,Wildfire,6,0
5717653,NORTH CAROLINA,1999,October  ,Hurricane (Typhoon),0,1
5723412,CALIFORNIA,1999,October  ,Wildfire,3,0
5721139,NORTH CAROLINA,1999,October  ,Tornado,1,0
5720403,NEW JERSEY,1999,October  ,Strong Wind,0,1
5723901,MASSACHUSETTS,1999,October  ,Strong Wind,2,0
5723182,PUERTO RICO,1999,October  ,Heavy Rain,0,2
5723084,WASHINGTON,1999,October  ,High Wind,0,1
5724734,CALIFORNIA,1999,October  ,Storm Surge/Tide,2,2
5724735,CALIFORNIA,1999,October  ,Storm Surge/Tide,2,0
5722141,MICHIGAN,1999,November ,Cold/Wind Chill,0,1
5720404,NEW JERSEY,1999,November ,High Wind,1,0
5721466,PENNSYLVANIA,1999,November ,High Wind,1,0
5722410,MARYLAND,1999,November ,Thunderstorm Wind,1,0
5723019,NEW YORK,1999,November ,High Wind,0,1
5723077,WEST VIRGINIA,1999,November ,Wildfire,0,1
5723764,CALIFORNIA,1999,November ,Dense Fog,5,0
5721442,VERMONT,1999,November ,Winter Storm,1,0
5721445,VERMONT,1999,November ,Winter Storm,3,0
5723104,CALIFORNIA,1999,November ,High Surf,1,0
5723444,CALIFORNIA,1999,November ,Strong Wind,7,0
5723107,CALIFORNIA,1999,November ,High Wind,1,0
5723309,KANSAS,1999,November ,Lightning,1,1
5723214,WYOMING,1999,November ,High Wind,1,1
5720092,MONTANA,1999,November ,Avalanche,0,1
5723155,WYOMING,1999,November ,High Wind,1,0
5722421,WASHINGTON,1999,November ,Heavy Rain,1,0
5721762,PENNSYLVANIA,1999,November ,Tornado,12,0
5724071,OREGON,1999,December ,Tornado,1,0
5724368,UTAH,1999,December ,Heavy Snow,2,0
5721218,OKLAHOMA,1999,December ,Tornado,1,0
5720060,TEXAS,1999,December ,Tornado,3,2
5721522,WYOMING,1999,December ,Winter Storm,1,1
5721521,WYOMING,1999,December ,Winter Storm,3,0
5723368,CALIFORNIA,1999,December ,Wildfire,2,0
5724609,ARKANSAS,1999,December ,Thunderstorm Wind,1,0
5723229,CALIFORNIA,1999,December ,High Surf,0,1
5720567,MISSISSIPPI,1999,December ,Tornado,1,0
5721327,MISSISSIPPI,1999,December ,Thunderstorm Wind,5,0
5724081,CALIFORNIA,1999,December ,High Wind,1,0
5721167,NEW HAMPSHIRE,1999,December ,Strong Wind,1,0
5721164,NEW HAMPSHIRE,1999,December ,Strong Wind,2,0
5723233,CALIFORNIA,1999,December ,High Wind,1,0
5723234,CALIFORNIA,1999,December ,Cold/Wind Chill,1,0
5721539,CALIFORNIA,1999,December ,High Surf,0,1
5724788,IDAHO,1999,December ,Winter Storm,6,0
5721979,LOUISIANA,1999,December ,Dense Fog,1,0
5720169,CALIFORNIA,1999,December ,Dense Fog,2,0
5723244,CALIFORNIA,1999,December ,High Wind,2,0
5724006,OREGON,1999,December ,Dense Fog,2,0
5721664,ALASKA,1999,December ,Avalanche,0,1
5723371,CALIFORNIA,1999,December ,Wildfire,1,0
5178053,UTAH,2000,January  ,Winter Storm,2,0
5131975,KENTUCKY,2000,January  ,Flash Flood,1,0
5131054,ARKANSAS,2000,January  ,Thunderstorm Wind,1,0
5127062,NEBRASKA,2000,January  ,Winter Storm,1,0
5133316,MISSOURI,2000,January  ,Thunderstorm Wind,3,0
5126948,FLORIDA,2000,January  ,Rip Current,1,0
5129728,MISSISSIPPI,2000,January  ,Tornado,3,0
5129729,MISSISSIPPI,2000,January  ,Tornado,4,0
5133317,KENTUCKY,2000,January  ,Tornado,3,0
5132346,KENTUCKY,2000,January  ,Tornado,18,0
5128208,TENNESSEE,2000,January  ,Thunderstorm Wind,1,0
5178057,UTAH,2000,January  ,Heavy Snow,5,0
5128352,CALIFORNIA,2000,January  ,High Wind,1,0
5128353,CALIFORNIA,2000,January  ,High Wind,1,0
5128354,CALIFORNIA,2000,January  ,Wildfire,1,0
5131288,VERMONT,2000,January  ,Winter Weather,2,1
5128185,ALABAMA,2000,January  ,Tornado,1,0
5131465,MONTANA,2000,January  ,High Wind,1,0
5131853,OREGON,2000,January  ,Heavy Snow,0,1
5126831,WASHINGTON,2000,January  ,High Wind,0,1
5126988,LOUISIANA,2000,January  ,Dense Fog,1,0
5129692,OHIO,2000,January  ,High Wind,6,0
5129691,OHIO,2000,January  ,High Wind,0,1
5178184,UTAH,2000,January  ,Avalanche,0,2
5130665,MARYLAND,2000,January  ,High Wind,1,0
5128356,CALIFORNIA,2000,January  ,Dense Fog,1,0
5130606,VIRGINIA,2000,January  ,High Wind,1,0
5130667,MARYLAND,2000,January  ,High Wind,1,0
5133496,VIRGINIA,2000,January  ,High Wind,1,0
5130624,VIRGINIA,2000,January  ,High Wind,1,0
5130303,PENNSYLVANIA,2000,January  ,Extreme Cold/Wind Chill,0,2
5127542,FLORIDA,2000,January  ,High Wind,0,1
5127493,WASHINGTON,2000,January  ,Heavy Rain,15,0
5126839,WASHINGTON,2000,January  ,High Wind,0,1
5126858,WASHINGTON,2000,January  ,Avalanche,0,1
5143786,GUAM,2000,January  ,Rip Current,2,1
5127570,NEW YORK,2000,January  ,Extreme Cold/Wind Chill,0,1
5127569,NEW YORK,2000,January  ,Extreme Cold/Wind Chill,0,2
5132965,ILLINOIS,2000,January  ,Winter Storm,1,0
5132962,ILLINOIS,2000,January  ,Winter Storm,1,0
5126859,WASHINGTON,2000,January  ,Avalanche,1,0
5129055,MARYLAND,2000,January  ,Winter Storm,1,0
5130311,DELAWARE,2000,January  ,Heavy Snow,30,0
5129599,SOUTH CAROLINA,2000,January  ,Cold/Wind Chill,0,1
5131567,NEW HAMPSHIRE,2000,January  ,Strong Wind,0,1
5128318,GEORGIA,2000,January  ,Ice Storm,1,0
5127676,IDAHO,2000,January  ,Avalanche,1,0
5129125,CALIFORNIA,2000,January  ,Heavy Rain,1,0
5126874,KANSAS,2000,January  ,Winter Storm,2,2
5143861,GUAM,2000,January  ,High Wind,1,0
5126936,FLORIDA,2000,January  ,Thunderstorm Wind,1,0
5129543,TEXAS,2000,January  ,Winter Storm,0,2
5129003,TEXAS,2000,January  ,Winter Storm,0,1
5129007,TEXAS,2000,January  ,Winter Storm,0,1
5131575,VIRGINIA,2000,January  ,Winter Storm,0,1
5129600,SOUTH CAROLINA,2000,January  ,Cold/Wind Chill,0,1
5129364,DELAWARE,2000,January  ,Winter Storm,5,0
5129366,DELAWARE,2000,January  ,Winter Storm,20,0
5129485,MARYLAND,2000,January  ,Winter Storm,0,1
5129601,SOUTH CAROLINA,2000,January  ,Cold/Wind Chill,0,1
5130839,COLORADO,2000,January  ,Avalanche,0,1
5127590,ALASKA,2000,January  ,Avalanche,1,1
5127204,ALASKA,2000,January  ,Winter Storm,0,2
5127206,ALASKA,2000,January  ,Heavy Snow,0,1
5130140,VIRGINIA,2000,January  ,Extreme Cold/Wind Chill,0,1
5131449,ARKANSAS,2000,January  ,Winter Storm,0,1
5128786,OKLAHOMA,2000,January  ,Extreme Cold/Wind Chill,0,1
5127207,ALASKA,2000,January  ,Extreme Cold/Wind Chill,0,1
5130941,VIRGINIA,2000,January  ,Ice Storm,2,0
5136204,OKLAHOMA,2000,January  ,Extreme Cold/Wind Chill,0,1
5129814,ALASKA,2000,February ,Avalanche,2,1
5132593,SOUTH CAROLINA,2000,February ,Cold/Wind Chill,0,1
5135447,CALIFORNIA,2000,February ,High Wind,4,1
5134943,OHIO,2000,February ,Dense Fog,14,1
5133428,TEXAS,2000,February ,Dense Fog,4,0
5134634,CALIFORNIA,2000,February ,Heavy Rain,4,1
5134635,CALIFORNIA,2000,February ,Heavy Rain,3,2
5134637,CALIFORNIA,2000,February ,Heavy Rain,1,0
5143864,GUAM,2000,February ,Rip Current,1,1
5143865,GUAM,2000,February ,Rip Current,1,0
5132623,OREGON,2000,February ,Heavy Snow,4,1
5135302,ARKANSAS,2000,February ,Tornado,2,0
5133907,TENNESSEE,2000,February ,Tornado,1,0
5135479,ALABAMA,2000,February ,Thunderstorm Wind,2,0
5136641,ALABAMA,2000,February ,Thunderstorm Wind,1,0
5134784,CALIFORNIA,2000,February ,High Wind,0,1
5126802,GEORGIA,2000,February ,Lightning,51,0
5133530,GEORGIA,2000,February ,Tornado,1,0
5132156,GEORGIA,2000,February ,Tornado,175,11
5132502,FLORIDA,2000,February ,Lightning,1,0
5132157,GEORGIA,2000,February ,Tornado,15,6
5132572,GEORGIA,2000,February ,Tornado,1,1
5132159,GEORGIA,2000,February ,Tornado,0,1
5132160,GEORGIA,2000,February ,Tornado,10,0
5132169,IDAHO,2000,February ,Thunderstorm Wind,2,0
5178678,UTAH,2000,February ,High Wind,0,1
5132599,IDAHO,2000,February ,Tornado,1,0
5132905,COLORADO,2000,February ,High Wind,2,0
5133272,WYOMING,2000,February ,Winter Storm,12,0
5133899,ILLINOIS,2000,February ,Ice Storm,1,0
5134037,ARKANSAS,2000,February ,Tornado,9,0
